nombre;direccion;municipio;codigo postal;comarca;lat;lon;categorias
CAP Mossèn Cinto Verdaguer;Mn. J. Verdaguer, 4-6;Hospitalet de Llobregat, l';8902;Barcelonès;41.3548901;2.0703115;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Doctor Robert;Pl. de la Medicina, s/n;Badalona;8911;Barcelonès;41.4543027394;2.2476736296;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Gran Sol;Av. Doctor Bassols, 112-130;Badalona;8914;Barcelonès;41.4400941;2.2220443;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP La Salut;Pg. dels Encants, s/n;Badalona;8914;Barcelonès;41.4435665658;2.226738632;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Llefià;Ctra. Antiga de València, s/n (davant plaça Trafalgar);Badalona;8913;Barcelonès;41.437358;2.2185928;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Martí i Julià;Martí i Julià, 11-19;Badalona;8911;Barcelonès;41.4550272;2.2559255;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Morera Pomar;Pere III, 1-7;Badalona;8915;Barcelonès;41.4610516;2.2494582;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Nova Lloreda;Av. Catalunya, 62-64;Badalona;8917;Barcelonès;41.45137;2.23156;Salut,Centres sanitaris,Centre d'atenció continuada
Consultori local Peratallada;La Roca, 13;Forallac;17113;Baix Empordà;41.9789512772;3.0893387754;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Vulpellac;La Unió, s/n;Forallac;17111;Baix Empordà;41.9590580319;3.0559152223;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Argelaguer;Major, s/n;Argelaguer;17853;Garrotxa;42.2158255963;2.6409615068;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Tona;c.  Joan Maragall;Tona;8551;Osona;41.8494877984;2.2296959293;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Torelló;av.  Pompeu Fabra;Torelló;8570;Osona;42.0491605487;2.2680286674;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Centre de Dia de Vic;c.  Sant Pere;Vic;8500;Osona;41.9275277216;2.2520865941;Salut,Centres sanitaris,Centres de salut mental
Hospital de la Santa Creu de Vic;rbla.  Hospital;Vic;8500;Osona;41.927974542;2.2524071551;Salut,Centres sanitaris,Centres sociosanitaris
Hospital Universitari de Vic;Francesc Pla El Vigatà, 1;Vic;8500;Osona;41.93627;2.25974;Salut,Centres sanitaris,Hospitals
Consultori local Almeda;Pl. Almeda Vella, s/n;Cornellà de Llobregat;8940;Baix Llobregat;41.3516330874;2.0864651901;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Fontsanta;Pl. Gandesa, s/n;Cornellà de Llobregat;8940;Baix Llobregat;41.3599193473;2.0597142345;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CUAP Sant Ildefons;Av. de la República Argentina, s/n (cantonada Sant Ildefons);Cornellà de Llobregat;8940;Baix Llobregat;41.3630204;2.0842401;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Esparreguera;Via del Mil·lenari 16;Esparreguera;8292;Baix Llobregat;41.5408162795;1.8706145394;Salut,Centres sanitaris,Centre d'atenció continuada
Centre Sociosanitari d'Esplugues;Via Augusta, 66-70;Esplugues de Llobregat;8950;Baix Llobregat;41.4007425;2.1231244;Salut,Centres sanitaris,Centres sociosanitaris
Clínica Guadalupe;c.  Francesc Moragas;Esplugues de Llobregat;8950;Baix Llobregat;41.3730010821;2.0837741026;Salut,Centres sanitaris,Centres sociosanitaris
CSM Adults Esplugues;Rambla Verge de la Mercè, 1 edif. Molí;Esplugues de Llobregat;8950;Baix Llobregat;41.3722553;2.0969919;Salut,Centres sanitaris,Centres de salut mental
CSM Baix Llobregat;Cr. Verge de la Mercè, 57;Esplugues de Llobregat;8950;Baix Llobregat;41.3732262492;2.0995688315;Salut,Centres sanitaris,Centres de salut mental
Hospital Sant Joan de Déu;pg.  Sant Joan de Déu;Esplugues de Llobregat;8950;Baix Llobregat;41.3839862488;2.1020478322;Salut,Centres sanitaris,Centres de salut mental
Hospital Sant Joan de Déu;pg.  Sant Joan de Déu;Esplugues de Llobregat;8950;Baix Llobregat;41.3839862488;2.1020478322;Salut,Centres sanitaris,Centres sociosanitaris
Hospital Sant Joan de Déu d'Esplugues;pg.  Sant Joan de Déu;Esplugues de Llobregat;8950;Baix Llobregat;41.3839862488;2.1020478322;Salut,Centres sanitaris,Hospitals
Hospital de dia d'adolescents de Martorell;Sant Genis de Rocafort, 8-10;Martorell;8760;Baix Llobregat;41.4724617;1.9263227;Salut,Centres sanitaris,Centres de salut mental
Hospital Sant Joan de Déu de Martorell;Av. Mancomunitats Comarcals, 1;Martorell;8760;Baix Llobregat;41.4721485202;1.9207327167;Salut,Centres sanitaris,Hospitals
Sagrat Cor, Serveis de Salut Mental;Av. Comte de Llobregat, 117;Martorell;8760;Baix Llobregat;41.4922894058;1.9126035744;Salut,Centres sanitaris,Centres de salut mental
Sagrat Cor, Serveis de Salut Mental;Av. Comte de Llobregat, 117;Martorell;8760;Baix Llobregat;41.4922894058;1.9126035744;Salut,Centres sanitaris,Centres sociosanitaris
CAP Martorell;av.  Mancomunitats Comarcals;Martorell;8760;Baix Llobregat;41.4724194299;1.9172602718;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Torrent dels Llops;c.  Puig del Revell;Martorell;8760;Baix Llobregat;41.4781850523;1.9146389949;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Martorell Vila;c.  Lloselles;Martorell;8760;Baix Llobregat;41.4744276855;1.9312665983;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP La Granja;De les sínies, 9-15;Molins de Rei;8750;Baix Llobregat;41.4185;2.01272;Salut,Centres sanitaris,Centres de salut mental
Clínica Molins de Rei;pg.  Terraplè;Molins de Rei;8750;Baix Llobregat;41.4180217401;2.0108355308;Salut,Centres sanitaris,Centres sociosanitaris
CAP La Granja;C/ de les sínies, 9-15;Molins de Rei;8750;Baix Llobregat;41.4185;2.01272;Salut,Centres sanitaris,Centre d'atenció continuada
Institut Freedman;Bartomeu Bermejo, 21-23;Esplugues de Llobregat;8950;Baix Llobregat;41.3869747;2.0909205;Salut,Centres sanitaris,Centres de salut mental
CAP Bòbila;Pl. de la Bòbila, s/n;Esplugues de Llobregat;8950;Baix Llobregat;41.3733482919;2.1006054198;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Lluís Millet;Lluís Millet, 2-4;Esplugues de Llobregat;8950;Baix Llobregat;41.375136;2.0831646;Salut,Centres sanitaris,Centre d'atenció continuada
CSM Adults Gavà;Sarrià, 13-15;Gavà;8850;Baix Llobregat;41.30576;2.00807;Salut,Centres sanitaris,Centres de salut mental
Consultori local Ogassa;Av. de les Mines, 13;Ogassa;17861;Ripollès;42.265830864;2.2775861312;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Pardines;Padró, s/n;Pardines;17534;Ripollès;42.3124960439;2.2132359032;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Planoles;Carrer de l'escoles, 9;Planoles;17535;Ripollès;42.3164989623;2.105764132;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Ribes de Freser;pg.  Guimerà;Ribes de Freser;17534;Ripollès;42.3043371379;2.1675652124;Salut,Centres sanitaris,Centre d'atenció continuada
Consultori local Mieres;Can Caló s/n;Mieres;17830;Garrotxa;;;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Montagut;Av. De les Escoles;Montagut i Oix;17855;Garrotxa;42.2325068326;2.5955366975;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Oix;Major, 1;Montagut i Oix;17855;Garrotxa;42.27135;2.52839;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CSM Garrotxa;c.  Esteve Castellà i Llovera;Olot;17800;Garrotxa;42.1807440475;2.4909113318;Salut,Centres sanitaris,Centres de salut mental
CAP Olesa de Montserrat;c.  Lluís Puigjaner;Olesa de Montserrat;8640;Baix Llobregat;41.5441129087;1.8896082075;Salut,Centres sanitaris,Centre d'atenció continuada
Consultori local El Papiol;Generalitat, 7;Papiol, el;8754;Baix Llobregat;41.4381896;2.0111344;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP 17 de setembre;Empúries, s/n;Prat de Llobregat, el;8820;Baix Llobregat;41.3212388831;2.0962956381;Salut,Centres sanitaris,Centres sociosanitaris
Centre de dia del Baix Empordà;Galeries Eurocènter, 32-33 illa 4;Castell-Platja d'Aro;17250;Baix Empordà;;;Salut,Centres sanitaris,Centres de salut mental
CSM Adults del Baix Empordà;Complex Eurocènter, 55-61, Illa 4;Castell-Platja d'Aro;17250;Baix Empordà;;;Salut,Centres sanitaris,Centres de salut mental
Consultori local Castell d'Aro;av.  Platja;Castell-Platja d'Aro;17249;Baix Empordà;41.8144917206;3.0325500247;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Platja d'Aro;Eurocenter, 55-61, illa 4a.;Castell-Platja d'Aro;17250;Baix Empordà;;;Salut,Centres sanitaris,Centre d'atenció continuada
Consultori local Colomers;Pl. Església, s/n;Colomers;17144;Baix Empordà;42.0841854113;2.9872495012;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Corçà;av.  Costa Brava;Corçà;17121;Baix Empordà;41.9876366195;3.0162491812;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Hospital d'Olot i Comarcal de la Garrotxa;av.  Països Catalans;Olot;17800;Garrotxa;42.1873829678;2.467911783;Salut,Centres sanitaris,Hospitals
Hospital Sant Jaume d'Olot;c.  Mulleras;Olot;17800;Garrotxa;42.1808361618;2.4876072033;Salut,Centres sanitaris,Centres sociosanitaris
CAP Garrotxa;pg.  Barcelona;Olot;17800;Garrotxa;42.1764222839;2.4820036337;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Olot Nord;av.  Girona;Olot;17800;Garrotxa;42.1867171757;2.4961469931;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Les Planes d'Hostoles;Passatge de l'Estació, s/n;Planes d'Hostoles, les;17172;Garrotxa;42.0547845;2.5417896;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Les Preses;Teixos, 2;Preses, les;17178;Garrotxa;42.1424115;2.4589458;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Riudaura;pl.  Gambeto;Riudaura;17179;Garrotxa;42.1886591234;2.4069101699;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Sant Feliu de Pallerols;Pla del Moll Gros, 2;Sant Feliu de Pallerols;17174;Garrotxa;;;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Sant Jaume de Llierca;c.  Indústria;Sant Jaume de Llierca;17854;Garrotxa;42.2114766836;2.6076972292;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Osona Salut Mental;Francesc Pla El Vigatà, 1;Vic;8500;Osona;41.93627;2.25974;Salut,Centres sanitaris,Centres de salut mental
CAP Osona;pl.  Divina Pastora;Vic;8500;Osona;41.9312497588;2.2604855019;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Hospital - CUAP Vic;Francesc Pla El Vigatà, 1;Vic;8500;Osona;41.93627;2.25974;Salut,Centres sanitaris,Centre d'atenció continuada
Consultori local Vilanova de Sau;Ptge. Verdaguer, 7;Vilanova de Sau;8519;Osona;41.9471694415;2.3836490791;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Rupit i Pruit;Església, 7;Rupit i Pruit;8569;Osona;42.0238449023;2.4650190143;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Espinelves;de les Escoles, s/n;Espinelves;17405;Osona;41.8697310426;2.4193263359;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Vidrà;Pl. de l'Ajuntament, 2, bxs.;Vidrà;17515;Osona;;;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Viladrau;c.  Pare Claret;Viladrau;17406;Osona;41.8473422257;2.3889165876;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Foixà;Plaça, s/n;Foixà;17132;Baix Empordà;42.0380589789;2.9970123207;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Garrigoles;Pl. Escoles, s/n;Garrigoles;17466;Baix Empordà;42.1505232;3.026339;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Gualta;pl.  Major;Gualta;17257;Baix Empordà;42.0284429597;3.1035417237;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Jafre;Pl. Major, 2 Baixos;Jafre;17143;Baix Empordà;;;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Montras;Pl. Ajuntament, s/n;Mont-ras;17253;Baix Empordà;41.9079396342;3.1445703165;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Dr. Josep Alsina i Bofill;Angel Guimerà, 6;Palafrugell;17200;Baix Empordà;41.9128000792;3.1655267666;Salut,Centres sanitaris,Centre d'atenció continuada
Hospital de Palamós;c.  Hospital;Palamós;17230;Baix Empordà;41.8527283196;3.1310188149;Salut,Centres sanitaris,Hospitals
Palamós Gent Gran. Serveis de Salut Integrats Baix Empordà AIE;c.  Provença;Palamós;17230;Baix Empordà;41.8531315543;3.1230667715;Salut,Centres sanitaris,Centres sociosanitaris
CAP Catalina Cargol;C. Hospital, 17-19 (edifici Fleming);Palamós;17230;Baix Empordà;41.8521146;3.1311063;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP El Pont de Suert;Canaleta, s/n;Pont de Suert, el;25560;Alta Ribagorça;42.4071966;0.7408078;Salut,Centres sanitaris,Centres de salut mental
CAP El Pont de Suert;Canaleta, s/n;Pont de Suert, el;25520;Alta Ribagorça;41.4776836243;1.7035450484;Salut,Centres sanitaris,Centre d'atenció continuada
Consultori local Llagostera;Av.  Estació, s/n;Llagostera;17240;Gironès;41.8240797;2.8902246;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local de Llambilles;pl.  Vila;Llambilles;17243;Gironès;41.9208565106;2.8589787911;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Madremanya;c.  Sant Esteve;Madremanya;17462;Gironès;41.9907993258;2.9554748885;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Quart;av.  Bòbila;Quart;17242;Gironès;41.9389873413;2.8394678402;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Hospital Santa Caterina;Doctor Castany, s/n (Parc Hospitalari Martí i Julià);Salt;17190;Gironès;41.9698449;2.797021;Salut,Centres sanitaris,Hospitals
Consultori local Palau-sator;Extramurs, s/n;Palau-sator;17256;Baix Empordà;41.9891647;3.1108455;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Pals;Pl. Catalunya s/n;Pals;17256;Baix Empordà;41.9689882507;3.1469863735;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Parlavà;c.  Escoles;Parlavà;17133;Baix Empordà;42.0235294688;3.0314331803;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local La Pera;Marquès d'Alpens, 32;Pera, la;17120;Baix Empordà;42.01992;2.97322;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Espitau  Val d'Aran;Espitau, 8;Vielha e Mijaran;25530;Val d'Aran;42.7017411603;0.7973225548;Salut,Centres sanitaris,Hospitals
Espitau Val d'Aran;Espitau, 8;Vielha e Mijaran;25530;Val d'Aran;42.7017411603;0.7973225548;Salut,Centres sanitaris,Centres de salut mental
AECT Hospital de Cerdanya;Camí Antic d'Ur, 31;Puigcerdà;17520;Cerdanya;42.4440161;1.9301198;Salut,Centres sanitaris,Hospitals
Centre Sociosanitari de la Cerdanya;Camí antic de Llívia, s/n;Puigcerdà;17520;Cerdanya;42.460931;1.966266;Salut,Centres sanitaris,Centres sociosanitaris
Hospital de Puigcerdà;pl.  Santa Maria;Puigcerdà;17520;Cerdanya;42.4323744902;1.9262118934;Salut,Centres sanitaris,Centres de salut mental
CAP Puigcerdà;Pl. de Santa Maria, 1 (Hosp. Puigcerdà);Puigcerdà;17520;Cerdanya;42.43244;1.92614;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Chafarinas;Chafarinas, 2-8;Barcelona;8033;Barcelonès;41.4469365;2.1832666;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Ciutat Meridiana;Sant Feliu de Codines,  s/n;Barcelona;8033;Barcelonès;41.4605041338;2.1807361192;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Ciutat Meridiana;Sant Feliu de Codines, s/n;Barcelona;8033;Barcelonès;41.4604679524;2.1808165855;Salut,Centres sanitaris,Centres de salut mental
CAP Guineueta;pg.  Valldaura;Barcelona;8042;Barcelonès;41.4395024086;2.1660248494;Salut,Centres sanitaris,Centre d'atenció continuada
CAP Río de Janeiro;Av. Río de Janeiro, 83-91;Barcelona;8016;Barcelonès;41.4398305;2.1820747;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Roquetes;Garigliano, 23-27;Barcelona;8042;Barcelonès;41.4461455;2.173914;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Turó;Cadí, 58-62;Barcelona;8031;Barcelonès;41.4331492;2.1703149;Salut,Centres sanitaris,Centres sociosanitaris
Consultori local Martí Casals i Echegaray;Pl. Catalunya, 2;Santa Cristina d'Aro;17246;Baix Empordà;41.8106163279;2.9991797645;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Serra de Daró;c.  Daró;Serra de Daró;17133;Baix Empordà;42.0279535668;3.0727982295;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local La Tallada d'Empordà;Les Torres, 1;Tallada d'Empordà, la;17134;Baix Empordà;42.0792016;3.056;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Torrent;Tomàs i Coll, s/n;Torrent;17123;Baix Empordà;41.95174;3.12667;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Torroella de Montgrí;c.  Doctor Molinas;Torroella de Montgrí;17257;Baix Empordà;42.0378984053;3.1267208047;Salut,Centres sanitaris,Centre d'atenció continuada
Consultori local Estartit;Església, 100;Torroella de Montgrí;17258;Baix Empordà;42.0530104;3.1952159;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Sant Climent Sescebes;Sol, s/n;Sant Climent Sescebes;17751;Alt Empordà;42.3689322636;2.9815375423;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Ordis;Església, s/n;Sant Llorenç de la Muga;17772;Alt Empordà;42.2186230739;2.9067350448;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Sant Llorenç de la Muga;c.  Església;Sant Llorenç de la Muga;17732;Alt Empordà;42.3203086377;2.790249429;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Sant Miquel de Fluvià;Pl. Ajuntament, s/n;Sant Miquel de Fluvià;17475;Alt Empordà;;;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Residència Sant Antoni de Vielha;c.  Espitau;Vielha e Mijaran;25530;Val d'Aran;42.7017411603;0.7973225548;Salut,Centres sanitaris,Centres sociosanitaris
CAP Vielha;Espitau, s/n;Vielha e Mijaran;25530;Val d'Aran;42.7015004315;0.797142952;Salut,Centres sanitaris,Centre d'atenció continuada
Consultori local Oristà;pl.  Major;Oristà;8518;Osona;41.9324059866;2.060656578;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Perafita;Major, 4, baix;Perafita;8589;Osona;42.0420377;2.1068474;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Prats de Lluçanès;c.  Montserrat;Prats de Lluçanès;8513;Osona;42.0083719074;2.0331501497;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
CAP Roda de Ter;Sant Sebastià, 11, baixos;Roda de Ter;8510;Osona;;;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
Consultori local Sant Agustí de Lluçanès;c.  Alou;Sant Agustí de Lluçanès;8586;Osona;42.0938288277;2.1308750602;Salut,Centres sanitaris,Centres d'atenció primària (CAP)
